"Channel 1_x","Channel 1_y"
2.715607166,29,
2.725278139,29,
2.736734152,29,
2.748110056,29,
2.757344007,29,
2.769192934,29,
2.780759096,29,
2.790304184,29,
2.802817106,29,
2.813286066,29,
2.823024988,29,
2.835212231,29,
2.84644413,29,
2.854518175,29,
2.864842176,29,
2.876562119,29,
2.886521101,29,
2.897195101,29,
2.90587306,29,
2.915652037,29,
2.925024033,29,
2.936704159,29,
2.948148012,29,
2.958385944,29,
2.969721079,29,
2.980812073,28,
2.990497112,29,
3.003372192,29,
3.014708042,29,
3.02405715,29,
3.035228968,29,
3.046478987,29,
3.055439949,28,
3.066493988,29,
3.078606844,29,
3.088433981,29,
3.09991622,29,
3.109603167,29,
3.119545221,29,
3.131315947,29,
3.14145422,29,
3.153988838,29,
3.164344072,29,
3.173903942,29,
3.186141014,29,
3.197725058,28,
3.208008051,29,
3.219767094,29,
3.231206894,29,
3.241780996,29,
3.253062963,29,
3.26403594,29,
3.274375916,29,
3.286126137,29,
3.297557116,29,
3.306162119,29,
3.31816721,29,
3.329361916,29,
3.337997198,29,
3.348601103,29,
3.359008074,29,
3.370492935,29,
3.382149935,29,
3.391655922,29,
3.403896093,29,
3.415100098,28,
3.425520897,29,
3.437613249,29,
3.448622942,29,
3.458194971,28,
3.470689058,29,
3.483226061,29,
3.493093014,29,
3.50407505,29,
3.515693188,29,
3.527452946,29,
3.538939953,29,
3.551769018,29,
3.563992977,29,
3.575605154,29,
3.588425159,29,
3.601656199,29,
3.613739014,29,
3.624444008,29,
3.637125969,28,
3.649202108,29,
3.658587933,29,
3.671352148,29,
3.683236837,29,
3.694105864,29,
3.705431223,29,
3.71660614,29,
3.726608038,29,
3.736262083,29,
3.746669054,29,
3.755010128,29,
3.767515898,29,
3.780307055,29,
3.792592049,28,
3.804706097,29,
3.818373919,28,
3.832035065,29,
3.843709946,29,
3.856750965,28,
3.871193886,29,
3.885616064,29,
3.897475958,28,
3.908867836,28,
3.921248198,29,
3.933022976,29,
3.945735931,29,
3.954886913,29,
3.967116117,29,
3.980256081,29,
3.992388964,29,
4.00545907,29,
4.016890049,28,
4.029327869,29,
4.040540934,29,
4.053956032,29,
4.066229105,29,
4.079236984,29,
4.090686083,29,
4.104211092,29,
4.116958141,29,
4.129526138,29,
4.141416073,28,
4.154643059,29,
4.166603088,29,
4.179886103,29,
4.191192865,29,
4.204087019,29,
4.216351032,29,
4.228826046,29,
4.240102053,29,
4.253005028,29,
4.26456809,29,
4.276329994,29,
4.287546873,29,
4.300248861,29,
4.313221931,29,
4.322292089,29,
4.334549189,28,
4.348412991,29,
4.361982107,29,
4.37361598,29,
4.388025284,29,
4.402361155,29,
4.416567087,29,
4.429146051,29,
4.442742109,29,
4.455544233,29,
4.47024703,29,
4.483283043,29,
4.497416973,29,
4.511490107,29,
4.52483511,29,
4.538060188,29,
4.548896074,29,
4.562798262,29,
4.573932171,29,
4.587231159,29,
4.59952116,29,
4.613353968,29,
4.625763178,28,
4.638309956,29,
4.653786898,29,
4.667551041,29,
4.682801962,29,
4.696812153,29,
4.711941004,29,
4.726179123,29,
4.740952253,29,
4.754805088,29,
4.769559145,29,
4.782917023,28,
4.798423052,29,
4.813190937,29,
4.826531172,29,
4.841341972,29,
4.855679035,28,
4.868999958,29,
4.881992102,29,
4.897053957,28,
4.907189131,29,
4.919841051,29,
4.930299044,29,
4.940077066,29,
4.951791048,28,
4.963218927,28,
4.972547054,28,
4.984077215,28,
4.995919943,29,
5.006482124,29,
5.0186131,29,
5.02951622,29,
5.039043903,29,
5.050384998,29,
5.06020999,29,
5.071433067,29,
5.082819939,29,
5.09386301,29,
5.104738235,29,
5.116213083,29,
5.128024817,28,
5.136882067,29,
5.147803068,29,
5.157760143,29,
5.168307066,29,
5.180245161,29,
5.189587116,29,
5.202456236,29,
5.213666201,29,
5.222409964,29,
5.234282017,29,
5.245166063,29,
5.255558968,29,
5.265448093,29,
5.27590704,29,
5.28621006,29,
5.29766202,29,
5.309705973,29,
5.320153952,29,
5.331537962,29,
5.341364145,28,
5.353849173,28,
5.365530014,29,
5.379204035,29,
5.391169071,29,
5.403687,29,
5.41554594,29,
5.425493002,29,
5.437353134,29,
5.450126886,29,
5.462538004,29,
5.47460103,29,
5.48841095,29,
5.50022316,29,
5.508632898,29,
5.520557165,29,
5.532169104,29,
5.542337179,29,
5.554638147,29,
5.565364122,29,
5.576169968,29,
5.587481022,29,
5.598968267,29,
5.60988307,29,
5.621795893,29,
5.633481979,29,
5.645163059,29,
5.65518713,29,
5.666961908,29,
5.678862095,28,
5.688981056,28,
5.700495005,29,
5.711680174,29,
5.72248292,29,
5.734776258,29,
5.744786978,29,
5.754287004,29,
5.765134096,29,
5.774275064,25,
5.791076899,32,
5.804985285,27,
5.816617012,30,
5.825376034,29,
5.83660388,29,
5.846540213,29,
5.855082035,28,
5.864557028,28,
5.872380018,29,
5.881108046,28,
5.888488054,29,
5.899839163,29,
5.907423019,29,
5.917247057,29,
5.924877167,29,
5.933930159,28,
5.941752195,29,
5.950829029,28,
5.958104849,29,
5.967573166,29,
5.986571074,28,
6.005722046,29,
6.027633905,29,
6.050738096,28,
6.073925018,29,
6.097443819,29,
6.119199038,29,
6.141981125,29,
6.166641951,29,
6.194798946,29,
6.217108011,29,
6.24668026,29,
6.310057163,29,
6.333945274,29,
6.358083963,28,
6.381624222,28,
6.429811001,28,
6.4670012,28,
6.503787041,29,
6.527619839,29,
6.573362112,28,
6.587000132,29,
6.597894907,29,
6.606004,29,
6.621165037,28,
6.632432938,29,
6.643065214,29,
6.654181004,29,
6.664676905,29,
6.672612906,29,
6.683037043,28,
6.692835808,29,
6.704477072,29,
6.715670109,29,
6.725720167,29,
6.736822128,28,
6.746911049,29,
6.75714016,29,
6.768383026,29,
6.779206991,29,
6.787467003,29,
6.798435926,29,
6.806663036,29,
6.818014145,29,
6.827490091,29,
6.836033106,29,
6.84698391,28,
6.855362177,29,
6.865836143,28,
6.875321865,29,
6.886829138,29,
6.897116899,28,
6.908287048,28,
6.921165228,29,
6.932220936,28,
6.943516016,29,
6.95322299,29,
6.96391201,29,
6.974311113,29,
6.985903978,29,
6.996572018,29,
7.004560947,29,
7.013882875,29,
7.022922993,29,
7.034552097,29,
7.045510054,29,
7.056152821,29,
7.068653107,28,
7.080307961,29,
7.08953619,29,
7.102805138,29,
7.114179134,29,
7.123466015,29,
7.135505915,29,
7.147373199,29,
7.156800032,29,
7.168609142,29,
7.175801277,29,
7.183633089,28,
7.191191196,29,
7.200278044,29,
7.207918167,29,
7.217604876,29,
7.225075006,29,
7.234014988,29,
7.240662098,29,
7.249996185,29,
7.257422209,29,
7.266858101,29,
7.274408102,29,
7.282620907,29,
7.290329933,29,
7.298513889,29,
7.305153131,29,
7.313193083,29,
7.321032047,29,
7.328902006,29,
7.335587263,28,
7.34397912,28,
7.350180864,29,
7.358200073,29,
7.367711067,28,
7.376069069,29,
7.383326054,28,
7.390981913,28,
7.400105953,29,
7.407430887,29,
7.41674614,29,
7.423960924,29,
7.431899071,29,
7.439556837,29,
7.450116873,28,
7.457288027,29,
7.466505051,29,
7.473409176,28,
7.483235836,29,
7.490983009,28,
7.499932051,29,
7.507653952,29,
7.517147064,29,
7.525015116,29,
7.53434515,29,
7.541908026,29,
7.550799847,29,
7.558583021,29,
7.567627192,29,
7.577386141,28,
7.584017992,29,
7.592088223,28,
7.601694107,28,
7.608941078,29,
7.616806984,29,
7.625660896,29,
7.63460803,29,
7.641757011,29,
7.651251078,29,
7.658697128,29,
7.666551113,28,
7.674664974,28,
7.684353113,29,
7.691962004,29,
7.700129032,29,
7.707438231,28,
7.716815948,29,
7.723609924,29,
7.731477022,29,
7.737700939,29,
7.746243238,29,
7.752584934,29,
7.760984898,29,
7.768984079,28,
7.777255058,29,
7.783477068,29,
7.790478945,29,
7.799335003,29,
7.80617094,28,
7.815860987,29,
7.823352098,29,
7.833080053,28,
7.841278076,29,
7.85078311,29,
7.858869076,29,
7.867170095,28,
7.874392986,29,
7.883620977,29,
7.890817165,29,
7.899590969,29,
7.910853863,28,
7.919916153,29,
7.929382086,29,
7.937507153,29,
7.946860075,29,
7.953784227,29,
7.962357998,29,
7.969279051,29,
7.977988958,29,
7.985134125,29,
7.993849993,29,
8.002011061,29,
8.00914216,29,
8.017297983,29,
8.026040077,29,
8.034275055,29,
8.04215312,29,
8.050054073,29,
8.057281017,29,
8.065781116,28,
8.074074984,29,
8.084069967,28,
8.09233427,29,
8.100500107,28,
8.107930899,29,
8.118069172,29,
8.125617981,29,
8.13290906,29,
8.141474247,29,
8.15204525,29,
8.16073513,29,
8.168715,29,
8.176826,29,
8.185922146,29,
8.194185972,29,
8.202100992,29,
8.209367037,29,
8.218766928,29,
8.226695061,29,
8.235321283,29,
8.244194031,29,
8.252562046,29,
8.261640072,28,
8.269747972,29,
8.278210163,29,
8.286221027,29,
8.29460001,29,
8.302831888,29,
8.311538935,29,
8.319453955,29,
8.327239037,29,
8.33515501,29,
8.342222214,29,
8.350970984,29,
8.358295202,29,
8.366379023,28,
8.373728037,29,
8.383106232,29,
8.390593052,29,
8.400118113,29,
8.408071995,29,
8.417785883,29,
8.425701857,28,
8.43375802,29,
8.441942215,28,
8.451156139,29,
8.458894253,29,
8.468120098,29,
8.47556901,29,
8.483522177,29,
8.491739988,29,
8.501272917,29,
8.509065151,28,
8.518171072,29,
8.526278019,29,
8.534888029,29,
8.542248011,29,
8.550131083,28,
8.558462143,29,
8.566912174,28,
8.575268984,28,
8.585091114,29,
8.592128038,29,
8.601785183,29,
8.609416008,29,
8.618988037,29,
8.628632069,29,
8.637366056,29,
8.646304131,28,
8.652914047,29,
8.661082029,29,
8.668570995,29,
8.677427053,29,
8.684911966,29,
8.693113089,29,
8.701409101,29,
8.708995104,28,
8.718356133,29,
8.726497173,29,
8.73455596,29,
8.741609097,29,
8.750597,29,
8.758979082,29,
8.768152237,28,
8.775475025,29,
8.784377098,29,
8.792142868,29,
8.8016572,29,
8.811259031,29,
8.818754196,29,
8.827449083,29,
8.834617138,29,
8.841604948,28,
8.851332903,29,
8.859503984,29,
8.868732929,28,
8.878197193,29,
8.886006117,29,
8.894906998,29,
8.902781963,29,
8.912410975,29,
8.921252012,28,
8.930290937,29,
8.938725948,29,
8.947990179,29,
8.954917908,29,
8.96281004,29,
8.971014977,28,
8.980201006,29,
8.986788034,28,
8.995476961,29,
9.003288269,29,
9.012288094,29,
9.020064116,29,
9.029921055,28,
9.038393259,29,
9.047493935,29,
9.05456996,28,
9.064017057,29,
9.07183218,29,
9.080612898,29,
9.087944984,29,
9.09763217,28,
9.106142998,29,
9.116764069,29,
9.12480402,29,
9.134968042,29,
9.144582987,28,
9.15196085,29,
9.161281109,29,
9.169636965,29,
9.178837061,29,
9.186723232,29,
9.196195841,29,
9.204091072,29,
9.213090181,29,
9.220541954,29,
9.228724003,28,
9.235116005,29,
9.242401123,29,
9.251209974,29,
9.258377075,29,
9.266954184,29,
9.275169134,29,
9.284490108,28,
9.293610096,28,
9.301855087,28,
9.310226917,29,
9.319581985,29,
9.328449011,29,
9.336827993,29,
9.34634614,28,
9.353988886,29,
9.362399101,29,
9.369724035,29,
9.378926277,29,
9.38616991,29,
9.394839048,29,
9.40250206,29,
9.41080308,29,
9.418351889,29,
9.426981926,28,
9.435045004,29,
9.44275403,29,
9.450778008,29,
9.458771944,29,
9.467980146,29,
9.475823879,29,
9.484716177,29,
9.493961096,29,
9.502254248,29,
9.510921955,29,
9.519443035,29,
9.528439045,28,
9.536738157,29,
9.54535985,29,
9.552930117,29,
9.561975241,29,
9.570852041,28,
9.580566168,29,
9.587524891,29,
9.596914053,29,
9.605345011,29,
9.615302086,29,
9.622215986,29,
9.634604216,29,
9.645122051,29,
9.65451026,29,
9.664626122,29,
9.673217058,29,
9.683508158,29,
9.692531109,29,
9.701384068,28,
9.710424185,28,
9.718493938,29,
9.72747016,29,
9.736311197,29,
9.745336056,29,
9.753335238,29,
9.761775017,29,
9.769330978,29,
9.778435946,28,
9.786000967,29,
9.794979811,29,
9.802850246,29,
9.812135935,29,
9.820244074,29,
9.828758001,29,
9.837493181,29,
9.846920013,29,
9.85532403,29,
9.865135908,29,
9.873242855,28,
9.883556843,29,
9.891872168,29,
9.902311087,29,
9.911398888,29,
9.921277046,29,
9.931962013,29,
9.940729856,28,
9.951369047,29,
9.959182262,29,
9.96704793,29,
9.975061178,29,
9.984425068,29,
9.993135929,28,
10.00229001,29,
10.01202583,29,
10.01986599,29,
10.02925491,29,
10.03809214,29,
10.04655695,29,
10.05557513,29,
10.06464219,29,
10.07104325,29,
10.08007407,29,
10.08889818,29,
10.10113692,29,
10.10971093,29,
10.11799002,29,
10.12726307,29,
10.13423014,29,
10.14267302,29,
10.15146613,28,
10.16057301,29,
10.16985607,29,
10.17959809,29,
10.18839002,29,
10.19800091,29,
10.20687222,29,
10.21902013,29,
10.23024106,29,
10.23995018,29,
10.25255203,29,
10.26418304,29,
10.27376318,29,
10.28574228,29,
10.29617906,29,
10.30475402,28,
10.31458211,29,
10.32258415,28,
10.33263898,29,
10.34033418,29,
10.35177302,29,
10.36208797,29,
10.36961913,29,
10.37970996,28,
10.38834405,29,
10.39702415,29,
10.40634823,29,
10.41590095,28,
10.42329192,29,
10.43533182,29,
10.44446611,29,
10.45336914,29,
10.46290112,29,
10.47286296,29,
10.48338699,28,
10.49178195,29,
10.50181723,29,
10.51201797,28,
10.52181625,29,
10.53152204,29,
10.53916407,29,
10.54901791,29,
10.561234,29,
10.57306409,29,
10.59335899,29,
10.60490203,29,
10.62315607,29,
10.64241004,29,
10.66159296,29,
10.68208694,29,
10.70201087,29,
10.71373916,29,
10.72372317,28,
10.73589897,29,
10.74706602,29,
10.76195908,28,
10.77306414,29,
10.78607702,29,
10.79762793,29,
10.80707097,29,
10.81996799,29,
10.82944322,29,
10.83698893,29,
10.8462832,29,
10.85437608,29,
10.86443806,29,
10.87167406,29,
10.8867569,29,
10.89820004,29,
10.90623498,29,
10.91633415,29,
10.92632604,29,
10.93578815,29,
10.94479108,29,
10.95205307,29,
10.95952606,29,
10.97304606,29,
11.01352715,29,
11.03812695,29,
11.07985687,29,
11.10311198,29,
11.12598515,29,
11.14134717,29,
11.16293311,29,
11.18056703,29,
11.20317125,28,
11.22412014,29,
11.26674318,29,
11.34511709,29,
11.35936403,29,
11.37658811,29,
11.39234304,29,
11.40675688,29,
11.42288899,29,
11.43493795,28,
11.44974017,29,
11.46099305,29,
11.46910286,29,
11.47813296,28,
11.4857471,28,
11.49537706,29,
11.50306106,29,
11.5151608,29,
11.52531791,29,
11.53704309,29,
11.54795504,29,
11.55529308,28,
11.56689,29,
11.57781696,28,
11.58703804,29,
11.59799004,28,
11.6073091,29,
11.61914921,29,
11.6312499,29,
11.63928199,29,
11.64969206,29,
11.65877104,29,
11.66975808,29,
11.68100309,29,
11.68837714,28,
11.69762707,29,
11.70533514,29,
11.71646595,28,
11.72478104,29,
11.73381805,29,
11.74395609,29,
11.75498819,29,
11.76644897,29,
11.77563405,28,
11.7871089,29,
11.79689193,29,
11.80567503,29,
11.81964612,29,
11.832196,29,
11.84297514,29,
11.85466409,29,
11.86747408,29,
11.87993097,29,
11.8874042,29,
11.896492,29,
11.90459013,29,
11.91660023,28,
11.92544222,29,
11.93921494,29,
11.95289922,29,
11.96474504,29,
11.97497416,29,
11.98598194,29,
11.996562,29,
12.00412202,28,
12.01357007,29,
12.02090192,28,
12.03086591,29,
12.0384059,29,
12.04724503,29,
12.05548024,28,
12.06995893,29,
12.08256698,29,
12.09054303,29,
12.10265708,29,
12.11466002,29,
12.12538815,29,
12.137532,29,
12.1506691,29,
12.1625669,29,
12.17552996,29,
12.1862669,29,
12.19774699,29,
12.20771599,28,
12.22128391,29,
12.23275089,29,
12.24215817,29,
12.2541461,29,
12.26575303,29,
12.27865291,29,
12.28821206,29,
12.29893303,29,
12.30881,29,
12.32059407,29,
12.33227086,29,
12.34324217,29,
12.35546207,29,
12.36602092,29,
12.37915301,29,
12.39115024,29,
12.3996191,29,
12.41378903,29,
12.42347503,29,
12.43472314,28,
12.44503903,29,
12.45552588,29,
12.46784306,29,
12.47738504,29,
12.48625302,29,
12.4982512,29,
12.50808907,29,
12.51734614,29,
12.52805305,29,
12.53713799,28,
12.54948997,29,
12.55785203,29,
12.56733394,28,
12.57625294,29,
12.5843091,29,
12.59482503,29,
12.60431218,28,
12.61905098,29,
12.63186693,29,
12.63958216,29,
12.65041304,29,
12.66110706,29,
12.67214012,29,
12.68672895,29,
12.69862795,29,
12.70849204,29,
12.72056103,29,
12.73394895,29,
12.74428201,29,
12.75329804,29,
12.76577902,29,
12.77396989,28,
12.7840941,29,
12.79601598,29,
12.80481601,28,
12.81563497,29,
12.82288218,29,
12.83027506,29,
12.83947611,29,
12.84831405,29,
12.86015224,29,
12.87073588,29,
12.88232899,29,
12.89404702,29,
12.90284109,29,
12.91497087,29,
12.92260408,29,
12.93275809,28,
12.94423723,29,
12.95592499,29,
12.97004008,29,
12.98031497,28,
12.98823404,29,
12.9985559,29,
13.00763607,29,
13.01835704,29,
13.03270793,29,
13.043787,29,
13.0540812,29,
13.06552005,29,
13.07428408,29,
13.0840919,29,
13.0921731,29,
13.10106921,28,
13.1108911,29,
13.11849809,29,
13.12738705,29,
13.13558316,29,
13.14514899,29,
13.1547029,28,
13.16710615,28,
13.17972207,29,
13.18761301,29,
13.19723511,28,
13.20478392,29,
13.21665215,29,
13.22997308,29,
13.23820186,29,
13.25015521,29,
13.26228619,29,
13.27311897,29,
13.28420997,29,
13.29529619,29,
13.30568504,28,
13.31872797,29,
13.33099294,29,
13.341362,29,
13.35394001,29,
13.37430406,29,
13.38552618,29,
13.39870405,29,
13.40844297,29,
13.4199729,29,
13.43086696,29,
13.44103622,29,
13.45176411,29,
13.46214795,28,
13.47029686,29,
13.48115516,28,
13.49137688,29,
13.50156307,28,
13.51734209,29,
13.52917004,29,
13.538661,29,
13.55128312,29,
13.56197619,29,
13.57154202,29,
13.58171511,28,
13.59107304,29,
13.60084009,29,
13.61576605,29,
13.62644005,29,
13.63809705,29,
13.65083504,29,
13.66333508,29,
13.67381787,29,
13.68570709,29,
13.69605422,29,
13.70649004,29,
13.71952701,29,
13.73224616,29,
13.74246788,28,
13.75233698,28,
13.76275992,29,
13.77311015,29,
13.78343606,29,
13.79418612,29,
13.80424809,29,
13.81514907,29,
13.82407808,29,
13.83481812,29,
13.84586096,29,
13.85476995,29,
13.86599612,29,
13.87555003,29,
13.88588905,29,
13.89927101,29,
13.90824413,29,
13.91969013,29,
13.93117118,29,
13.94107819,29,
13.95448089,29,
13.96656799,28,
13.97720504,28,
13.98684716,28,
13.99775124,28,
14.00797105,29,
14.0184679,29,
14.02982903,29,
14.0402739,29,
14.05044198,29,
14.06064916,29,
14.07029319,29,
14.08050799,29,
14.09024382,28,
14.10224795,29,
14.11396408,29,
14.12376404,29,
14.13542295,29,
14.14614987,29,
14.16046214,29,
14.17214227,29,
14.18724012,29,
14.20231891,29,
14.21464109,29,
14.22528911,29,
14.23556209,29,
14.246418,29,
14.25596094,29,
14.26903605,29,
14.279845,29,
14.28910112,29,
14.30174899,29,
14.31240988,29,
14.32141495,29,
14.3325851,29,
14.34114909,29,
14.34888816,29,
14.35808706,28,
14.36613989,29,
14.37457108,29,
14.38334489,29,
14.3933351,29,
14.40092301,29,
14.41247797,29,
14.4212501,29,
14.43018103,29,
14.43843198,29,
14.44549727,29,
14.45320106,28,
14.46502399,29,
14.47280812,28,
14.48289418,29,
14.49131918,29,
14.50129318,29,
14.51021409,29,
14.51890111,29,
14.52740908,29,
14.53469396,29,
14.54467583,29,
14.55392003,29,
14.56382799,29,
14.57218599,28,
14.58278513,28,
14.590873,29,
14.59852505,29,
14.60743308,29,
14.61598706,29,
14.62505293,29,
14.63310814,29,
14.64276218,29,
14.65116906,29,
14.66453505,29,
14.67340016,29,
14.68387103,29,
14.69265318,29,
14.70154095,29,
14.71055388,29,
14.7190249,29,
14.72884417,29,
14.73788714,29,
14.74946117,29,
14.75812507,29,
14.76702285,29,
14.77930093,29,
14.78867006,29,
14.79794097,29,
14.80685711,29,
14.81569219,29,
14.82487416,29,
14.83380699,29,
14.84473991,29,
14.85230112,29,
14.86341524,29,
14.87214804,29,
14.88231993,29,
14.89011002,29,
14.90040302,29,
14.90935826,28,
14.91816807,28,
14.9273181,29,
14.93488216,29,
14.94499588,28,
14.95359206,28,
14.96482491,28,
14.97375107,28,
14.98454213,29,
14.99379516,29,
15.00325108,29,
15.01287818,29,
15.02108502,29,
15.03137112,28,
15.040694,29,
15.05118227,29,
15.0610702,28,
15.06829906,29,
15.07808113,28,
15.08633614,29,
15.09644699,29,
15.10461593,29,
15.11495805,29,
15.12351108,29,
15.13208413,29,
15.14206696,29,
15.15072322,29,
15.16118503,29,
15.17000103,29,
15.18093395,28,
15.18959212,29,
15.1992631,28,
15.20566511,29,
15.21643186,29,
15.22441602,29,
15.2332921,29,
15.24325418,29,
15.25219512,28,
15.2637651,29,
15.27146506,29,
15.28115416,29,
15.28961706,29,
15.29661703,28,
15.30647826,29,
15.31457114,29,
15.32336903,29,
15.33226919,28,
15.34136987,29,
15.35031891,29,
15.36245513,29,
15.37026596,29,
15.37917018,29,
15.38698101,29,
15.39681411,28,
15.40584993,29,
15.41646385,29,
15.42569304,29,
15.43545914,29,
15.44500613,29,
15.4536531,28,
15.4625659,29,
15.471349,29,
15.480582,29,
15.48869109,29,
15.49786186,29,
15.50735497,29,
15.51612711,29,
15.5245471,29,
15.53347802,29,
15.54537511,29,
15.556144,29,
15.56582713,29,
15.57515025,29,
15.58424926,29,
15.59641004,29,
15.60405684,29,
15.61455226,29,
15.62421298,29,
15.63494515,29,
15.64438105,29,
15.65244293,29,
15.662287,28,
15.67139602,29,
15.6820612,29,
15.69065905,29,
15.69982815,29,
15.70887709,29,
15.71769714,28,
15.73063207,29,
15.74025917,29,
15.75064826,29,
15.76049495,29,
15.76864004,29,
15.77888489,29,
15.78790712,28,
15.79683805,29,
15.8050251,29,
15.81263494,29,
15.82160306,29,
15.83018398,29,
15.83888507,29,
15.84814119,29,
15.85864806,29,
15.86733818,29,
15.87884593,29,
15.88756704,29,
15.89775014,28,
15.90753698,29,
15.9167912,29,
15.92855716,29,
15.93596196,29,
15.94769907,29,
15.95682788,29,
15.96785688,29,
15.98876715,29,
16.00975013,29,
16.0305891,29,
16.05263281,29,
16.07461095,29,
16.09527206,29,
16.11626816,29,
16.13664389,29,
16.15540624,28,
16.17621899,29,
16.18924403,29,
16.20236111,29,
16.22172403,29,
16.23486114,28,
16.25210905,29,
16.27524614,29,
16.33440113,29,
16.35504222,29,
16.36769104,29,
16.38204908,28,
16.39380908,29,
16.403826,28,
16.41526103,29,
16.4269681,29,
16.43645191,29,
16.44763303,29,
16.45619512,29,
16.46777105,29,
16.47783828,29,
16.48709011,29,
16.49691105,29,
16.50542593,28,
16.51627088,29,
16.52399707,28,
16.53244495,29,
16.54251719,29,
16.55158782,29,
16.56309414,29,
16.57236099,29,
16.5834651,29,
