"Channel 1_x","Channel 1_y"
0.6572360992,-0.9994037276,
0.6606688499,-0.9996503782,
0.6649160385,-0.9998647966,
0.6704180241,-0.9999939515,
0.676784277,0.01150961344,
0.6859869957,-0.9994487328,
0.6908810139,-0.9989999012,
0.6943261623,-0.9986034248,
0.6987690926,0.063141249,
0.7063691616,0.08114035941,
0.7146711349,-0.9949251307,
0.7212469578,-0.9932480846,
0.7249410152,-0.9921987407,
0.7289440632,-0.9909785387,
0.7355260849,-0.9887826798,
0.7392561436,-0.9874303283,
0.7433390617,-0.985866139,
0.747398138,-0.9842192065,
0.7542800903,0.1928819877,
0.7625470161,-0.9772774308,
0.7704801559,0.2301901485,
0.7791171074,0.2499501547,
0.7898390293,0.2743218762,
0.7982683182,0.2933626295,
0.8087759018,-0.9484440077,
0.8141162395,0.3288479863,
0.8243908882,-0.9361454954,
0.8293721676,-0.9319544503,
0.8368411064,0.37892171,
0.8438141346,-0.9190767714,
0.8494861126,-0.9137821188,
0.8552620411,0.4187209293,
0.8630020618,0.4352117776,
0.874835968,0.4601474847,
0.8842470646,0.4796251092,
0.8926241398,-0.8677803436,
0.8975622654,0.5069978298,
0.9072079659,0.5264579437,
0.9170761108,0.546028411,
0.9255821705,-0.8266175666,
0.9306521416,0.5725642168,
0.9396431446,-0.8075209301,
0.9434130192,0.5969899065,
0.9525241852,-0.7892441986,
0.957681179,-0.781739751,
0.9618842602,-0.7755163572,
0.968100071,0.6426117657,
0.9755001068,-0.754857393,
0.9803340435,-0.7473429456,
0.9850730896,-0.739883742,
0.9893739223,0.6802031177,
0.9963860512,-0.7216908299,
1.003633261,0.7044389738,
1.011007071,-0.6974088537,
1.017116308,-0.6871394497,
1.022169113,0.7347520913,
1.029927254,-0.6647954186,
1.03689599,0.7578525872,
1.044894934,-0.6380561992,
1.051510096,-0.6259558931,
1.055651188,0.7859360924,
1.063356161,-0.6039439591,
1.068418026,0.8041701218,
1.076586962,0.8154639382,
1.08667326,-0.5592631364,
1.091927052,-0.5489659098,
1.096282244,0.8414323222,
1.10603714,0.8536192574,
1.114012241,-0.5047502683,
1.120966196,0.8714197676,
1.128861904,0.8804024593,
1.139282942,0.8917726451,
1.147685051,0.9005558976,
1.155827045,-0.4173871032,
1.160702944,-0.4069173014,
1.165481091,-0.3966170204,
1.171887159,-0.3827054822,
1.176198959,-0.3732993965,
1.180838108,0.9317331904,
1.190792084,-0.3411931102,
1.195586205,0.9437910041,
1.205582142,0.951309201,
1.213670254,0.9570137406,
1.222257853,0.9626845123,
1.230209112,0.9675835069,
1.240052938,-0.2300383027,
1.244904041,0.9757497447,
1.254209042,-0.197443044,
1.25793004,0.9820086623,
1.263834238,0.9845399999,
1.270246267,0.9870741023,
1.278124094,0.9898774108,
1.287723064,0.992835128,
1.296131134,0.9950057115,
1.306838036,-0.07467974418,
1.311569214,-0.06355658453,
1.318095207,0.9988366514,
1.325652122,0.9995374874,
1.334173918,0.9999465813,
1.342275143,0.008756660824,
1.347236156,0.02043929022,
1.353692293,0.999365034,
1.357744217,0.9989790845,
1.361955166,0.9984815856,
1.368469,0.07041405828,
1.373104095,0.9966909767,
1.377541065,0.09170422728,
1.3817029,0.1014673438,
1.386545897,0.1128052059,
1.390872002,0.9924148386,
1.395167112,0.1329825827,
1.401574135,0.1479101069,
1.405839205,0.9874641195,
1.41006422,0.985843095,
1.414404154,0.1777472447,
1.419173241,0.9820186047,
1.423604965,0.9799928193,
1.427937984,0.20903972,
1.433726072,0.9749696505,
1.438342094,0.2329327459,
1.442704201,0.9700469223,
1.447530985,0.2539432784,
1.453965187,0.9632626677,
1.458414078,0.9603906721,
1.463974237,0.2912026446,
1.470463991,0.3057611327,
1.474586248,0.9490781562,
1.47931385,0.9455110702,
1.48603797,0.9402322231,
1.490203142,0.3497464213,
1.494395256,0.3589812794,
1.50041604,0.9282250818,
1.505662918,0.3836311052,
1.509727001,0.3924543501,
1.514584064,0.4029351685,
1.521188021,0.9088412884,
1.525363922,0.9046910472,
1.529999256,0.8999849298,
1.537060022,0.8926231971,
1.541635036,0.8876933883,
1.546911955,0.8819068325,
1.553441048,0.4849444352,
1.557926178,0.8693717329,
1.562772036,0.8636727094,
1.569364071,0.8557764007,
1.573660851,0.8504575432,
1.577538013,0.5337887585,
1.581753016,0.5421602027,
1.58677721,0.8337999249,
1.590862036,0.8284461641,
1.594993114,0.5681070497,
1.601444244,0.5805464706,
1.605284214,0.5878893358,
1.609775066,0.5964183681,
1.613837004,0.7969318644,
1.618397951,0.7903902656,
1.62253499,0.7843823416,
1.626348019,0.7787784312,
1.632145882,0.7701374683,
1.640035152,0.6520819355,
1.644283056,0.6596358798,
1.648557186,0.7449061752,
1.654150248,0.7360463305,
1.657712221,0.7303358617,
1.661158085,0.7247661135,
1.665744066,0.7173480429,
1.670834064,0.7053032859,
1.675076246,0.7123832228,
1.679205179,0.7191803717,
1.686231136,0.6828228487,
1.690546036,0.6753604521,
1.694883108,0.7443195429,
1.701003075,0.6569826473,
1.705461025,0.7607616815,
1.709295034,0.6421284397,
1.713611126,0.7730838165,
1.718209028,0.7799104961,
1.722135067,0.6186482118,
1.725913048,0.6116410339,
1.729889154,0.6042064125,
1.736802101,0.5911344212,
1.741492987,0.8130422451,
1.745819092,0.5738658831,
1.752383947,0.8277249222,
1.756277084,0.553513954,
1.760625124,0.5449515397,
1.765647173,0.5350792895,
1.771836281,0.5226192477,
1.775593042,0.5150756563,
1.77904892,0.5080830789,
1.784282207,0.4974230958,
1.787657022,0.4904801593,
1.791310072,0.482959067,
1.794940948,0.4754458022,
1.801367998,0.8868382228,
1.806202173,0.8920467873,
1.811107159,0.8972037221,
1.815985918,0.4312774973,
1.821528196,0.9077757517,
1.826190233,0.9123217354,
1.830916166,0.9168341375,
1.838747263,0.3822841397,
1.843591928,0.9283495431,
1.850335121,0.3571398821,
1.856889009,0.93953837,
1.862010241,0.9435839245,
1.869285107,0.9491322089,
1.873828173,0.9524447489,
1.879230976,0.2925485602,
1.884705067,0.2801798922,
1.88932991,0.9629419505,
1.894128084,0.9659329512,
1.899605036,0.2464499549,
1.905752182,0.232261729,
1.910471916,0.9751777513,
1.916306973,0.9780909667,
1.921823025,0.1952523886,
1.925939083,0.9825995357,
1.930189133,0.17588501,
1.93712306,0.987152341,
1.941850185,0.9888696553,
1.946678162,0.1375399227,
1.95334816,0.1219336735,
1.957828045,0.1114951123,
1.962574005,0.9949524688,
1.969999075,0.08298920493,
1.974428892,0.07251728378,
1.978852034,0.06210494224,
1.986030102,0.9989767332,
1.99023509,0.9993759774,
1.994703054,0.02480699424,
2.000947952,0.01021003859,
2.005609035,0.9999996026,
2.014011145,-0.02068258865,
2.01969099,0.9994197767,
2.024655104,-0.04574019689,
2.029242039,-0.05654303967,
2.036294937,-0.07313374281,
2.041086912,-0.08438250605,
2.045863152,0.995421233,
2.053148985,-0.1126565953,
2.058017015,-0.1240599535,
2.062598228,-0.1347528984,
2.068767071,-0.1491391231,
2.073342085,0.9871485121,
2.078058004,0.9853136001,
2.084779978,-0.1863131722,
2.089757919,-0.197847329,
2.094539165,-0.2088762042,
2.09940815,-0.2200795243,
2.104559183,0.9727397257,
2.109029055,-0.2421480079,
2.113939047,0.9673783554,
2.12067008,0.9632335487,
2.125111103,0.9603721551,
2.12992692,-0.2895784105,
2.136768103,-0.3049880241,
2.140935898,0.9493114411,
2.144576073,0.946580683,
2.149567127,0.9427758219,
2.154426098,-0.3443475311,
2.158129215,-0.3525272134,
2.161803007,-0.3606062215,
2.16757822,0.927724291,
2.171206236,0.9244985676,
2.174745083,0.9212870404,
2.178431988,0.9178769232,
2.182446003,0.914080415,
2.186141014,0.9105134358,
2.189754248,-0.4212138546,
2.193358183,0.9033519494,
2.196998835,-0.4366256801,
2.202982187,-0.4492685986,
2.207270145,0.8888200205,
2.21094203,0.8848132053,
2.215636969,0.8796651426,
2.220690012,0.8738787864,
2.224370956,0.8696295523,
2.227988005,0.8654293619,
2.232772112,0.8597364032,
2.237884998,-0.5211404026,
2.241510153,-0.5284125117,
2.245314121,0.8442157139,
2.250946045,0.8370330547,
2.254667997,-0.5544564827,
2.258223057,0.8275276053,
2.26209712,-0.5689572443,
2.266140938,-0.5767665552,
2.269741058,0.8119897938,
2.273299932,-0.5904616396,
2.276889086,-0.5972678576,
2.280707121,-0.6044431941,
2.286512136,-0.6152960824,
2.29010725,0.7830559886,
2.293724298,0.7777258303,
2.298163891,-0.6366996237,
2.303972244,-0.6471961492,
2.307796001,-0.6540381992,
2.311663151,-0.6609033825,
2.317372084,-0.6709379497,
2.321193933,-0.6775883874,
2.32484293,-0.6838885673,
2.329503059,-0.6918495273,
2.335377932,0.7123995362,
2.340630054,-0.7105390283,
2.345834017,-0.7191152121,
2.353800058,0.6812768827,
2.359025955,0.672211762,
2.364317894,-0.7486749437,
2.371831179,0.649573364,
2.377078056,-0.7682712588,
2.383934021,0.6276420695,
2.389551163,0.6172782262,
2.3948071,-0.7943342501,
2.402524948,-0.8052423588,
2.408232927,0.5820603339,
2.413504124,-0.8203158078,
2.419435024,-0.8282261083,
2.4248631,-0.835330704,
2.429923058,0.5397578543,
2.438316107,0.5230121728,
2.443892956,0.5117594245,
2.451387167,0.4967270182,
2.457777262,0.4833918534,
2.463863134,0.4708394168,
2.472679138,0.4523631211,
2.478707075,0.4396442883,
2.486950159,0.4221284967,
2.492699146,0.4098023869,
2.498179197,-0.9173877222,
2.504324198,-0.9230582067,
2.643920183,0.06589737803,
2.659280062,-0.999557519,
2.668120146,0.008901494344,
2.677178144,-0.9999243618,
2.685361147,-0.9994974573,
2.690820217,-0.9990060953,
2.696527243,-0.05645703268,
2.705037117,-0.07799562032,
2.709505081,-0.9960763928,
2.714956999,-0.994859718,
2.722047091,-0.993027929,
2.728023052,-0.1318471559,
2.737034082,-0.9882494149,
2.741745234,-0.9864899346,
2.747345209,-0.9842425685,
2.753770113,-0.1917140269,
2.759213209,-0.2042873682,
2.764971972,-0.9760535462,
2.772886038,-0.9718271971,
2.778520107,-0.2486040647,
2.786518097,-0.9637542422,
2.802762032,-0.3034714907,
2.905964136,-0.523947004,
2.917543173,-0.5469876095,
2.924047232,-0.5597671309,
2.932846069,-0.5759323987,
2.94011116,-0.5907157355,
2.945783138,-0.6014212959,
2.954529047,-0.6177916491,
2.96013999,-0.7781086532,
2.966492891,-0.6395721555,
2.973604202,-0.7577968195,
2.978926182,-0.6619413593,
2.987849951,-0.6775664138,
2.992070913,-0.6848507131,
2.997153997,-0.6933540909,
3.004423857,-0.7057387697,
3.024349928,-0.7382289076,
3.031955004,-0.7502014673,
3.042810202,-0.76685962,
3.054086208,-0.7836182408,
3.063116074,-0.6044082706,
3.074461937,-0.812558546,
3.086678982,-0.8289888688,
3.097040176,-0.8423923444,
3.108823061,-0.8570360632,
3.119952202,-0.4926126206,
3.12958312,-0.8812010313,
3.142528057,-0.4456486018,
3.153956175,-0.4214063242,
3.164628029,-0.3984804779,
3.175168037,-0.3755583287,
3.18769908,-0.3480189823,
3.199347019,-0.3223443249,
3.212312222,-0.9560752427,
3.22432518,-0.9639897592,
3.235924959,-0.970898107,
3.246180058,-0.9764029025,
3.258950949,-0.9824560928,
3.270780087,-0.9872724169,
3.280880213,-0.9907765853,
3.292279005,-0.1088303272,
3.303633928,-0.9966128713,
3.315855026,-0.05362830767,
3.327285051,-0.02659278695,
3.340136051,0.003695149818,
3.35345006,-0.9993849402,
3.366733074,0.06631430465,
3.377672911,-0.9957576859,
3.390808105,0.122784553,
3.403957129,0.1534565171,
3.417541265,0.1850015606,
3.429355145,0.2122849716,
3.438874245,-0.9721972823,
3.447412968,-0.967290272,
3.460169077,0.2826122977,
3.472900152,0.3112684637,
3.485816002,0.3400263868,
3.497909069,0.366676399,
3.51136899,0.3959991164,
3.524384975,-0.9056761967,
3.537751198,0.4522756325,
3.551238298,-0.877058227,
3.563364029,-0.862994855,
3.576803207,-0.8465486517,
3.589799166,0.5579934287,
3.603677988,-0.811169719,
3.616237164,0.6084578113,
3.629014969,-0.7748297178,
3.641614199,0.6548875025,
3.65528512,0.6788900104,
3.668833971,-0.7121968255,
3.678879023,-0.6953842424,
3.691087246,-0.6744248325,
3.702562094,0.7563109546,
3.713188171,-0.635073635,
3.725296259,0.7902526415,
3.737389088,-0.5900165702,
3.749271154,0.8235144564,
3.76068306,-0.5448543716,
3.773539066,-0.51918997,
3.784775019,-0.4964067954,
3.793935061,0.8786132954,
3.804889202,-0.4547048714,
3.815274954,-0.4329309248,
3.825917959,0.9120679323,
3.836919069,-0.3862650791,
3.847299099,-0.363605876,
3.860145092,0.9421340332,
3.88185215,0.9580290864,
3.894867897,-0.2571302407,
3.909591198,-0.2234564254,
3.922173023,0.9809096874,
3.937434196,0.9872666029,
3.950775146,-0.1279581131,
3.961065054,0.9945896657,
3.972508192,-0.07702598117,
3.982126236,0.9985120572,
3.991814137,0.9995003947,
4.002128124,0.9999733477,
4.010885239,0.9999111148,
4.020883083,0.03687911408,
4.030702114,0.9981998671,
4.045070171,0.99559834,
4.058269978,0.1246371915,
4.069909096,0.9884117011,
4.079364061,0.1737794635,
4.092593193,0.9788904338,
4.105061054,0.2330525541,
4.118865967,0.964372361,
4.130517006,0.9567468358,
4.14282918,0.9479014694,
4.155385017,0.9380686592,
4.168677092,0.3756537657,
4.179848909,0.3999210158,
4.193331003,0.4288255423,
4.204471111,0.4523935766,
4.217524052,0.8774898106,
4.230262041,0.505707398,
4.242527962,0.8477201972,
4.255148172,0.5553990045,
4.269546032,0.5832774174,
4.283082008,0.6087481414,
4.29427886,0.7769254831,
4.307256222,0.7573100974,
4.321276188,0.6777114774,
4.335399866,0.71237443,
4.34898901,0.6896726403,
4.361752033,0.6674496986,
4.376925945,0.6403958289,
4.392325163,0.7907582646,
4.409326077,0.579964223,
4.426638126,0.8376210666,
4.438220024,0.852217962,
4.450740099,0.4978373747,
4.462283134,0.8804968979,
4.47421217,0.4491192279,
4.486157179,0.9057506401,
4.498530149,0.9177210354,
4.51109004,0.9290470175,
4.523324966,0.9393521407,
4.535885096,0.9490894637,
4.544933081,0.9555901484,
4.555915117,0.9628924677,
4.567521095,0.9699095383,
4.57954216,0.9764155343,
4.593338251,0.1840500629,
4.607218027,0.1518093569,
4.621509075,0.9929594093,
4.635388851,0.08592582952,
4.649842024,0.0519966182,
4.66223526,0.9997405917,
4.677493095,-0.01317319523,
4.691586018,-0.04636293651,
4.706377029,-0.08114798742,
4.720955133,-0.1153210209,
4.735244036,-0.1486951239,
4.748846054,0.983636479,
4.761325121,-0.2091445009,
4.776437044,-0.2438262945,
4.791017056,-0.2769904858,
4.806371212,-0.3115587741,
4.821240187,0.9387308186,
4.836007118,-0.3771148574,
4.849334002,-0.4058390925,
4.863838911,0.8994721943,
4.879168034,-0.469168899,
4.89699316,-0.5058276536,
4.911894083,0.8443418565,
4.924859285,-0.5613494083,
4.93535614,-0.5816484654,
4.945839167,0.7988339561,
4.957958221,0.7813173087,
4.969404221,-0.6449630542,
4.979558229,0.748564623,
4.991733074,0.7292363529,
5.002876997,-0.7031683683,
5.013444185,0.6932990085,
5.025562048,0.6724361292,
5.037644148,-0.7589910086,
5.05006218,-0.7777150271,
5.059006929,-0.7907989347,
5.068325043,0.5945675112,
5.077159882,0.5777100236,
5.089304209,0.5541151788,
5.101084948,0.5308078152,
5.111577034,-0.8603553233,
5.124336243,-0.8752835936,
5.134662151,-0.8867932056,
5.145408154,0.4395674672,
5.157559156,0.4136792082,
5.169486046,0.3879302192,
5.181077957,-0.9318803088,
5.19264698,0.3370814235,
5.204394102,-0.9504436032,
5.216548204,-0.9589136369,
5.227377892,-0.9658785971,
5.239395142,0.2315498734,
5.251475096,0.2037728071,
5.261821032,0.1798464164,
5.274444103,-0.988607964,
5.285650969,0.1243410213,
5.296717167,0.09843959184,
5.309694052,0.06796822062,
5.322088003,0.03881750529,
5.334210157,-0.9999472938,
5.345817089,-0.9998540509,
5.358478069,-0.9988998398,
5.370061159,-0.07415269139,
5.381020308,-0.9950006356,
5.393682003,-0.991579775,
5.404246092,-0.1541340628,
5.417124033,-0.1840342798,
5.428550959,-0.9776082153,
5.441559076,-0.9707003678,
5.452113152,-0.2643594279,
5.462611914,-0.2881265715,
5.474903107,-0.3157362331,
5.487298012,-0.9392210288,
5.499894142,-0.9286224334,
5.511178017,-0.3955669195,
5.524195194,-0.9058671454,
5.534813881,-0.4461025796,
5.545688152,-0.8832629198,
5.55885601,-0.8682947062,
5.570236206,-0.8546796639,
5.581424236,-0.5415109686,
5.590695143,-0.8286656118,
5.600679159,-0.5790740611,
5.611887217,-0.6003938696,
5.62520504,-0.6251905222,
5.636002064,-0.6448407302,
5.647537947,-0.7465137328,
5.659896135,-0.7268126379,
5.671370983,-0.7062329609,
5.683787107,-0.7266265891,
5.694316149,-0.7434342711,
5.704614162,-0.7594603468,
5.715378046,-0.7757121819,
5.726161957,-0.6111659562,
5.737073898,-0.5906293011,
5.747618198,-0.8213716163,
5.760123253,-0.5459462689,
5.772066116,-0.5221670867,
5.782114029,-0.8649191515,
5.793392181,-0.4786597031,
5.804380894,-0.8900973218,
5.814465046,-0.4346567617,
5.827227116,-0.4072285427,
5.837826014,-0.3843034401,
5.848736048,-0.3605469349,
5.860948086,-0.9427443853,
5.873290062,-0.9520671255,
5.883045197,-0.9588410075,
5.893602133,-0.9656060393,
5.907819033,-0.9737745189,
5.920521975,-0.9801467438,
5.929963112,-0.1764304065,
5.942274094,-0.989016458,
5.953980207,-0.1204720322,
5.967174292,-0.9959810275,
5.979027033,-0.9980942455,
5.992435932,-0.9995453479,
6.005620003,-0.999999585,
6.021589994,-0.9992576202,
6.035391092,0.07099262746,
6.046821117,0.09782032678,
6.060813189,0.1305777795,
6.07351923,-0.9870836562,
6.086518049,0.1903490402,
6.099554062,-0.9754395137,
6.108688116,0.2413660805,
6.118182182,0.2630118987,
6.129646063,0.2889553768,
6.143503189,0.3200530499,
6.156125069,-0.9374582793,
6.169142008,0.3766721606,
6.182061195,0.4045830242,
6.195132256,0.4326550909,
6.208949089,0.4617735567,
6.219707251,0.4841061748,
6.231674194,-0.8611078092,
6.243310213,-0.8467414107,
6.254805088,0.5547346494,
6.266615152,-0.8163483939,
6.276753902,-0.8022434139,
6.287857294,0.6177832906,
6.300215006,0.6404081588,
6.310310125,-0.7525745269,
6.322025061,0.6790256208,
6.334329128,0.7000198405,
6.344762087,-0.69669779,
6.356790066,-0.6760995191,
6.367070913,0.7529674249,
6.37609601,-0.6419115044,
6.38670516,-0.6225512079,
6.397251129,-0.6028892683,
6.408350945,-0.5818226062,
6.419450045,-0.5603529768,
6.428708076,-0.5421580791,
6.43935895,0.8536201847,
6.448282242,0.8643855184,
6.457333088,0.8749059873,
6.469607115,0.8885394227,
6.483781099,-0.4288795311,
6.496351004,-0.4019445761,
6.511008978,0.9290059123,
6.525133133,0.9408005823,
6.537156105,0.9500247885,
6.55094409,0.9596615637,
6.563215256,0.9673906326,
6.577255964,-0.2211586947,
6.590669155,0.9817395879,
6.606033087,-0.1545781662,
6.620505095,-0.1208013254,
6.629799128,0.9950846342,
6.639845133,0.9971501852,
6.652890205,-0.0447857652,
6.667943954,0.9999565134,
6.681118965,0.9997643074,
6.694130898,0.05235376306,
6.706024885,0.9967683586,
6.715696096,0.1030183033,
6.725828171,0.9919375307,
6.73766923,0.1543614697,
6.749948978,0.1828177333,
6.760173082,0.9784483988,
6.771958113,0.2335896613,
6.784651041,0.9649186022,
6.79451108,0.9585565113,
6.806487083,0.9501351755,
6.81618619,0.9427794163,
6.827545166,0.3585756832,
6.840245008,0.3863335448,
6.850407124,0.4083033951,
6.861538172,0.9018169682,
6.874505997,0.8881978837,
6.885684967,0.4826816473,
6.897862911,0.8615897838,
6.91220808,0.5364331839,
6.926557064,0.8253318948,
6.937147141,0.5850528084,
6.94905901,0.6075184366,
6.960580111,0.7774480763,
6.973313093,0.651956385,
6.985980272,0.7384445928,
6.996052027,0.7222513641,
7.008576155,0.7123366171,
7.021544933,0.7336825066,
7.034705162,0.6563505286,
7.047194242,0.7732059153,
7.06073904,0.7932874806,
7.07403326,0.8119608433,
7.084834099,0.5628514525,
7.095513105,0.5418778401,
7.108385086,0.8564719422,
7.121122122,0.8715930556,
7.133570194,0.4644504199,
7.145322084,0.4397473335,
7.156713009,0.4154830344,
7.167397261,0.3924663488,
7.17606616,0.3735811339,
7.186436176,0.3508073219,
7.195748091,0.9439123159,
7.206943989,0.9522921737,
7.218065977,0.9599652444,
7.227664232,0.2583628172,
7.238917112,0.2326426124,
7.248085976,0.9773613756,
7.25748992,0.9818087645,
7.268762112,0.1637187115,
7.278375149,0.9899595424,
7.289628267,0.9933592724,
7.299084187,0.09288048176,
7.306723118,0.07494789098,
7.316640139,0.05167120162,
7.325764179,0.9995454152,
7.337939978,0.9999989028,
7.369413137,-0.07260192927,
7.39086318,-0.122891999,
7.413969994,-0.1767218853,
7.429695129,0.9770418962,
7.453567982,0.9635161702,
7.469851255,0.9525416167,
7.484258175,0.9416727664,
7.500864983,-0.3731342293,
7.520210981,0.9098108726,
7.545063972,-0.4675567276,
7.571646929,0.8529602006,
7.592960119,-0.5638823502,
7.606491089,-0.5901717152,
7.619209051,-0.6140984432,
7.630319118,0.7729107858,
7.643204212,0.7532690905,
7.655590296,0.7337567916,
7.66446209,0.7193930493,
7.676151037,-0.7141518921,
7.687165976,-0.7320751153,
7.69772315,-0.7487883331,
7.709079027,0.6425242086,
7.71820426,0.6258984692,
7.727600098,0.6084994325,
7.738084078,0.5887033271,
7.746894121,-0.8203918135,
7.755985975,-0.8324549021,
7.765352964,-0.8444007913,
7.774412155,-0.8557179258,
7.784976244,-0.8683365777,
7.795075178,0.4751948933,
7.808508158,-0.8944796888,
7.817808151,-0.9040604475,
7.828156233,-0.9142154017,
7.839868307,-0.92504768,
7.849421024,0.3589309952,
7.859488964,-0.9416161166,
7.870627165,0.3118706321,
7.881627083,0.2878813441,
7.893290997,0.2607148789,
7.904604912,0.2348845471,
7.915834188,0.2092952543,
7.927253008,-0.9831656232,
7.936821938,0.1604841252,
7.947260857,-0.9906845018,
7.95877409,0.109253418,
7.970171213,-0.9965893967,
7.980208158,0.05893546958,
7.992673159,-0.9995619717,
8.004733086,-0.9999993213,
8.017191172,-0.0281805397,
8.026651144,-0.9987270823,
8.037772179,-0.9970626582,
8.048022032,-0.9949221192,
8.059223175,-0.1268624514,
8.0708251,-0.9880796643,
8.08101511,-0.1776019727,
8.092061043,-0.9791462662,
8.102869034,-0.2280247592,
8.11272192,-0.9681014563,
8.123919249,-0.2760248277,
8.134860992,-0.9537226757,
8.145246983,-0.3239453799,
8.156588078,-0.3491054792,
8.168179035,-0.9272000838,
8.177942038,-0.3957965509,
8.189803123,-0.4212882709,
8.200845003,-0.4447515314,
8.210787058,-0.4656104891,
8.221809149,-0.8726019665,
8.233809948,-0.8584448413,
8.24414587,-0.5336655349,
8.255906105,-0.556873242,
8.267643213,-0.579637369,
8.277694941,-0.5987874067,
8.288136005,-0.7859360972,
8.294929981,-0.7759368112,
8.302080154,-0.6437913563,
8.308814049,-0.7548887429,
